#KeystrokeID,Time,IsKeyDown,Key
827,711.8147597,0,KEY_N
828,711.8563449,1,KEY_O
829,711.881973,1,KEY_N
830,711.9797113,0,OEM_COMMA
831,712.0632342,1,OEM_COMMA
832,712.0788495,0,SPACE
833,712.1474112,1,SPACE
834,712.2981586,0,LSHIFT
835,712.3561304,0,KEY_I
836,712.4319857,1,KEY_I
837,712.447615,1,LSHIFT
838,712.447615,0,SPACE
839,712.5157921,1,SPACE
840,712.5906794,0,KEY_U
841,712.6493288,1,KEY_U
842,712.6805819,0,KEY_S
843,712.7470713,1,KEY_S
844,712.840828,0,KEY_E
845,712.8993105,1,KEY_E
846,712.9846292,0,KEY_D
847,713.0469445,1,KEY_D
848,713.0806474,0,SPACE
849,713.1627501,1,SPACE
850,713.2326303,0,KEY_T
851,713.3001724,1,KEY_T
852,713.3158004,0,KEY_H
853,713.3816426,0,KEY_E
854,713.4003376,1,KEY_H
855,713.4534261,1,KEY_E
856,713.4690388,0,SPACE
857,713.5258764,1,SPACE
858,713.7720254,0,KEY_K
859,713.8632135,1,KEY_K
860,713.9201432,0,KEY_E
861,713.9846286,1,KEY_E
862,714.0966283,0,KEY_Y
863,714.1645754,1,KEY_Y
864,714.3168237,0,KEY_B
865,714.3806939,1,KEY_B
866,714.4275632,0,KEY_O
867,714.5017528,0,KEY_A
868,714.5118601,1,KEY_O
869,714.5952964,0,KEY_R
870,714.6084708,1,KEY_A
871,714.6802184,1,KEY_R
872,714.7321309,0,KEY_D
873,714.8135511,1,KEY_D
874,714.8917624,0,SPACE
875,714.9648433,1,SPACE
876,715.6231057,0,KEY_F
877,715.6966141,1,KEY_F
878,715.7769333,0,KEY_R
879,715.8320619,0,KEY_O
880,715.848069,1,KEY_R
881,715.9119911,0,KEY_M
882,715.9199968,1,KEY_O
883,715.9767696,0,SPACE
